chart_id,index_raw,source_mode,spot,position,stack,opponent,open,bet,source_hash,source_file,compressed_file,image_width,image_height,original_size_bytes,compressed_size_bytes,original_sha256,compressed_sha256
B2_1349,090,callpush,Open_Push,BB,27.5BB,vs_EP,,,de6f717f3d87,090__spot-Open_Push__position-BB__stack-27.5BB__opponent-vs_EP__callpush-de6f717f3d87.jpg,charts/1349.webp,434,600,30421,12262,52077edcc0349128b3acf1a386bc06ae1caf122c9957cfd35300696f8dbf6c8c,038287fe1fedd87686c60ccb09886003ce7375fb1c70cd11ec37e05aa54061b8
B2_1350,035,callpush,Open_Push,BB,17.5BB,vs_BTN,,,3c1f14abc0ea,035__spot-Open_Push__position-BB__stack-17.5BB__opponent-vs_BTN__callpush-3c1f14abc0ea.jpg,charts/1350.webp,434,600,36506,15134,d077af0b26cc11ac5372470d95dd89dd8e9838a82314d7949f97c7b919ad80b6,a38612b3a1fe90e2d27eef218207433cc4ee977a679227742aa55bbf3efb2ff6
B2_1351,152,callpush,Resteal,BTN,19BB,BTN,,2x_Open,5e13752916f2,152__spot-Resteal__position-BTN__stack-19BB__opponent-BTN__bet-2x_Open__callpush-5e13752916f2.jpg,charts/1351.webp,434,600,35722,14710,e2ca06c79d4a7d55c636d73eada54e05f36cb1228d1b9420a4c542080f6c2f71,38db3f7b84a21fab6f555a4ab0a66f57266de82468e067607418ff7a51b8eee5
B2_1352,496,callpush,Resteal,MP,9BB,CO,,3x_Open,45a26aae059d,496__spot-Resteal__position-MP__stack-9BB__opponent-CO__bet-3x_Open__callpush-45a26aae059d.jpg,charts/1352.webp,434,600,48642,21310,1bb4bde76f69a6508f0424aa167b884ae20642bca13529c4583696363a2e1a49,da63d6134bcc73f77ff9607378d6f17bb6a5f4f596e2db03aab435bbbbe4156f
B2_1353,454,callpush,Resteal,MP,24BB,BTN,,2x_Open,7612503a83ac,454__spot-Resteal__position-MP__stack-24BB__opponent-BTN__bet-2x_Open__callpush-7612503a83ac.jpg,charts/1353.webp,434,600,30845,12330,6837e58bc7cb036a5c4da46fa19d591772bd4261dd043db3c2680b2523de37c2,674d7af6c572c022b10485578bc0189a58fcb52a378496828ac333c41682c585
B2_1354,523,callpush,Resteal,SB,9BB,BB,,3x_Open,ce59036a237d,523__spot-Resteal__position-SB__stack-9BB__opponent-BB__bet-3x_Open__callpush-ce59036a237d.jpg,charts/1354.webp,434,600,53777,24662,b156069c6cc9b645b9d8bacab111068d1c3cef375d0642ab269c230261c1597a,4079032420843b5dac96b39576560061c3bcaf229dce84f2b5ece6269e2d557c
B2_1355,193,callpush,Resteal,CO,15BB,SB,,2x_Open,2a596ec4e44b,193__spot-Resteal__position-CO__stack-15BB__opponent-SB__bet-2x_Open__callpush-2a596ec4e44b.jpg,charts/1355.webp,434,600,35029,14494,1149a4e1ad3eb233c253545292b0adb83ec4a57fabb96b57a72479101ebeb26e,069a67c419ab3b521c1f63f89a38879872f266c71c5aabe966482c28f9d75dee
B2_1356,279,callpush,Resteal,EP,15BB,SB,,3x_Open,57e828324570,279__spot-Resteal__position-EP__stack-15BB__opponent-SB__bet-3x_Open__callpush-57e828324570.jpg,charts/1356.webp,434,600,31321,12656,784b8b5607b1be6b5af587f4108a81855626d4dc25336abec1beaa26a36981dd,bdbe12d7ca9726d4fe21391223c32b5fbcd4d8ca185604ab6943092b76ca8f97
B2_1357,563,callpush,vs_4Bet_Push,BTN,40-50BB,vs_EP,,,16d93179a80a,563__spot-vs_4Bet_Push__position-BTN__stack-40-50BB__opponent-vs_EP__callpush-16d93179a80a.jpg,charts/1357.webp,434,600,29514,11604,9873daff68448548a473e255b9d96f96660fd3b0e010c45162b3e4c45fe8a96a,4886056a3dfb0310a80fded20e188ac58b2df7d38040b4a73ccef962476a2495
B2_1358,248,callpush,Resteal,EP,11BB,MP,,2x_Open,1717c66ece39,248__spot-Resteal__position-EP__stack-11BB__opponent-MP__bet-2x_Open__callpush-1717c66ece39.jpg,charts/1358.webp,434,600,32767,13510,d258f2aa0bc38b098e4b3e51f8fcb5b6e9de720e3da0e450317ae5e76ddba9bf,84f1d5928fa76655a9bc7df72e758ba3098df09d0e2688e65cd1e54509471c4c
B2_1359,275,callpush,Resteal,EP,15BB,LJ,,3x_Open,c253534a38a0,275__spot-Resteal__position-EP__stack-15BB__opponent-LJ__bet-3x_Open__callpush-c253534a38a0.jpg,charts/1359.webp,434,600,31377,12804,ab300c4fea1d8f1a490efdcf25b1dd91cd0b045184225d7efa50032a38e0971e,d9ecbf35b5307f970a8514627e8d5c454d4bcc7eaa5f79bb9011c97eead6dbe5
B2_1360,600,callpush,vs_4Bet_Push,SB,22-30BB,vs_BTN,,,1bc8304a4ba4,600__spot-vs_4Bet_Push__position-SB__stack-22-30BB__opponent-vs_BTN__callpush-1bc8304a4ba4.jpg,charts/1360.webp,434,600,37229,15110,9c9b57f07ef997a557c7db4f1475913c371bb4fa700912df694459fdcaa08481,7141ec764c55b870b0f66599cc2ca71b7477c85c43f45522a6387d8e172942aa
B2_1361,310,callpush,Resteal,EP,21BB,BTN,,3x_Open,8b1474d93d87,310__spot-Resteal__position-EP__stack-21BB__opponent-BTN__bet-3x_Open__callpush-8b1474d93d87.jpg,charts/1361.webp,434,600,30273,12276,ed3d8e30bd2cbc811f23b99a8b158f7d62662820fdd0b4d3f65e3d7c4d61c931,5b1c000873ea8bf9aeb385a56b7b59172fac5587a280ac703f6fa849b7f47669
B2_1362,230,callpush,Resteal,CO,7BB,BB,,2x_Open,b0a79ad95ff0,230__spot-Resteal__position-CO__stack-7BB__opponent-BB__bet-2x_Open__callpush-b0a79ad95ff0.jpg,charts/1362.webp,434,600,51624,22980,88c7413621736ce28dca6ffc48a2354e32c81df79d244ee6e6c653adca438d0c,b82931bc8bf436111db493c83dc840e0b91e7d5e5ba9a1c301dd3dc7502e076d
B2_1363,486,callpush,Resteal,MP,32BB,SB,,3x_Open,ae8e8e4c61b7,486__spot-Resteal__position-MP__stack-32BB__opponent-SB__bet-3x_Open__callpush-ae8e8e4c61b7.jpg,charts/1363.webp,434,600,29996,12156,7baa8afbd1db1cf6af99a07d7f998a9e63868de442fdee8204cdfe49b23af3a2,33d639084f22c090d97e30509caa140d53395cc1dc08accf79ead8a317e2b0ad
B2_1364,366,callpush,Resteal,EP,7BB,MP,,2x_Open,a0b74f425f78,366__spot-Resteal__position-EP__stack-7BB__opponent-MP__bet-2x_Open__callpush-a0b74f425f78.jpg,charts/1364.webp,434,600,48683,20994,f54dbd8879aba538f56112b41b0eb441b0c899fd2a5c1dbcb7cb21af9bd64d23,bce88c9fbf259f88387aaa76703172a30db823b3dd43c4b53e902d78fd4a19b3
B2_1365,349,callpush,Resteal,EP,32BB,BTN,,2x_Open,55c994cf44c2,349__spot-Resteal__position-EP__stack-32BB__opponent-BTN__bet-2x_Open__callpush-55c994cf44c2.jpg,charts/1365.webp,434,600,30148,12102,03a6dcdf4656f65fa848de11086730bbcdc37ac5a478f103104f0b642f8383b2,be4acbb0893b046a78412b83213e9756060238c4aac03045c95e79f11892b003
B2_1366,401,callpush,Resteal,MP,13BB,LJ,,3x_Open,35214ec410a0,401__spot-Resteal__position-MP__stack-13BB__opponent-LJ__bet-3x_Open__callpush-35214ec410a0.jpg,charts/1366.webp,434,600,34855,14312,5b0c1f62b933edf461777229d21af640eff479a90a6ff275d92e2623dbd2fa9b,630e79546315841473aefe2bae976dc9dc968c58780c0cc951995c9861f23ab6
B2_1367,010,callpush,Open_Push,BB,11.5BB,vs_SB,,,d35b95e2237a,010__spot-Open_Push__position-BB__stack-11.5BB__opponent-vs_SB__callpush-d35b95e2237a.jpg,charts/1367.webp,434,600,43106,18530,5785d6c49d4fa40f574ce427d6109061b0d6e08fef2e4db7ac0fa729aac93b0f,38c25a29f78f9eea5c8830757d0ecbdd3985aa5249cc27806a9d442c9bbf9af7
B2_1368,358,callpush,Resteal,EP,32BB,MP,,3x_Open,a260debfa069,358__spot-Resteal__position-EP__stack-32BB__opponent-MP__bet-3x_Open__callpush-a260debfa069.jpg,charts/1368.webp,434,600,29917,11704,6516e69518df108f0d4c1ec8908ee1facf4d1742b780e1329cf9af13df8eb250,d6f1671ddde95e37f3cc69cb323652efaa0435755479552ad13de75d2b577df6
B2_1369,480,callpush,Resteal,MP,32BB,CO,,3x_Open,116f4499b29b,480__spot-Resteal__position-MP__stack-32BB__opponent-CO__bet-3x_Open__callpush-116f4499b29b.jpg,charts/1369.webp,434,600,29881,12050,cab732500ae966a83ded06bc9da35a0fae6e4ac45fad2c0e9b77ebf6999141b8,add0d59978bbe4df0287a43392840767b0eb34882ad68558906b1a55282a8127
B2_1370,149,callpush,Resteal,BTN,17BB,BTN,,3x_Open,c3fc8d52349d,149__spot-Resteal__position-BTN__stack-17BB__opponent-BTN__bet-3x_Open__callpush-c3fc8d52349d.jpg,charts/1370.webp,434,600,36051,14646,f2f558497b920e8c5777a6cbb25244a216eea493d4f6a9f8d1c1fa47d80a8f16,a33b1c3d88d914c900cce1ddae2f97c51523951cdbcc06c1dfe44347fd6d6b2c
B2_1371,327,callpush,Resteal,EP,24BB,LJ,,2x_Open,4ecca87742b0,327__spot-Resteal__position-EP__stack-24BB__opponent-LJ__bet-2x_Open__callpush-4ecca87742b0.jpg,charts/1371.webp,434,600,30183,12174,338b3247a792ba4da0671bd3e73c57d57ff9b56b63dcede32d1e543e4f1d4a0f,a89a116a922dc9376685841bf9ebfe46d2b015b890f68e936fcc4aa10d2b78f6
B2_1372,138,callpush,Resteal,BTN,11BB,SB,,2x_Open,1c61f843593f,138__spot-Resteal__position-BTN__stack-11BB__opponent-SB__bet-2x_Open__callpush-1c61f843593f.jpg,charts/1372.webp,434,600,39818,16878,09b4ccdf5d4c356be353801c1304b1d64b27977c4f2b8ab5aefce5eecf47f6a8,e49bc7776643994d856a84c4a38148014b33c6b5c97e8e917efd0d379bf88dc4
B2_1373,561,callpush,vs_4Bet_Push,BTN,30-40BB,vs_MP,,,12f1e79fa23c,561__spot-vs_4Bet_Push__position-BTN__stack-30-40BB__opponent-vs_MP__callpush-12f1e79fa23c.jpg,charts/1373.webp,434,600,31274,12574,f8f2148c54a299f7431016d92fa55a26aae2ef4375a5b50126ba8fb83f2a9ddc,9054612714b0161822ea21e27cb08d1c0b788be6238a51189094d2c202bf204f
B2_1374,332,callpush,Resteal,EP,24BB,SB,,3x_Open,042796e781d9,332__spot-Resteal__position-EP__stack-24BB__opponent-SB__bet-3x_Open__callpush-042796e781d9.jpg,charts/1374.webp,434,600,29968,12140,b45035d698994494fd0e2b041a7c051546ce904f5ee5795533d3beb59479a1b5,13af29ad5bd26699f2ea0e168692adc99b631b35522e821cf08abff8aa24c381
B2_1375,536,callpush,vs_4Bet_Push,BB,30-40BB,vs_CO,,,6812085ce40c,536__spot-vs_4Bet_Push__position-BB__stack-30-40BB__opponent-vs_CO__callpush-6812085ce40c.jpg,charts/1375.webp,434,600,32824,13842,94a0b64e0321680882cd2006f64ed262379d28c0ddbaa04409128eba474a927d,092f077771b6b6d9514e6a0ef088a23100a7c246673a07728c8633ce565c75bd
B2_1376,293,callpush,Resteal,EP,17BB,SB,,3x_Open,1d5dd3b0034f,293__spot-Resteal__position-EP__stack-17BB__opponent-SB__bet-3x_Open__callpush-1d5dd3b0034f.jpg,charts/1376.webp,434,600,30718,12476,5b67b3b9989dbd47332489953136c408c0e579fb7c865f40de8b8fc487c8df96,3d400fca33a380ed13ce76196744a4e41224029436aa5f2c6f04f6a57d96dab7
B2_1377,565,callpush,vs_4Bet_Push,BTN,50-75BB,vs_CO,,,3fd1a2584a90,565__spot-vs_4Bet_Push__position-BTN__stack-50-75BB__opponent-vs_CO__callpush-3fd1a2584a90.jpg,charts/1377.webp,434,600,30246,12336,364b281e725d097a72ee5f7220b85a3ac86ea78376ed45c77f2874d153efb98d,646ae1cd470e5c5ccffdf55823ef15e7bcf05f8253fcf26a87536ffd1998d300
B2_1378,615,callpush,vs_4Bet_Push,SB,50-75BB,vs_MP,,,9975a14f51f2,615__spot-vs_4Bet_Push__position-SB__stack-50-75BB__opponent-vs_MP__callpush-9975a14f51f2.jpg,charts/1378.webp,434,600,30049,12162,0e2e6ce0d9c5ed92653d5b2d98c4eb0efd28bcc6286baf64533bfabdc7ff4758,ce57686cb1056f031642d8d35ec414740f700f5aec3ad13db4fcb04f69b95c83
B2_1379,058,callpush,Open_Push,BB,20.5BB,vs_MP,,,679d5bf16511,058__spot-Open_Push__position-BB__stack-20.5BB__opponent-vs_MP__callpush-679d5bf16511.jpg,charts/1379.webp,434,600,31447,12746,dc0dfc9dae28056bfd9b37cc2d0ee07defd2a763d9b978394bf508708f91c015,a80503b91f0027f8bf746def9b7ad46a4fecba7625043362095c5e4ed3b3bd6d
B2_1380,432,callpush,Resteal,MP,19BB,CO,,2x_Open,301dad0d0995,432__spot-Resteal__position-MP__stack-19BB__opponent-CO__bet-2x_Open__callpush-301dad0d0995.jpg,charts/1380.webp,434,600,31502,12696,50c3f4089735fbc86312f339317446797bc7e8eb6b61dbd5a310420b5ba47387,2a725729c6145efc8cfcffb47148aa2fb7e08581e2e6fa819ac06f758c6d2529
B2_1381,338,callpush,Resteal,EP,28BB,CO,,3x_Open,055d1182529c,338__spot-Resteal__position-EP__stack-28BB__opponent-CO__bet-3x_Open__callpush-055d1182529c.jpg,charts/1381.webp,434,600,29502,11816,4ec648614956bd66396641631f3810362b95caf3fbb2caf3d2c6ad9aa25b2eea,b3396b18b1fa32688c2d6a4775323e2f825c09bab35b6b77e5060adf2737364c
B2_1382,501,callpush,Resteal,MP,9BB,SB,,2x_Open,32cacaa58cae,501__spot-Resteal__position-MP__stack-9BB__opponent-SB__bet-2x_Open__callpush-32cacaa58cae.jpg,charts/1382.webp,434,600,39762,16680,ca39fd9e07e7c6d34a8571a81f92067d5b397830cb327e3fedf0d1ef930f5af0,e7857bad51b08e14fba0303012e08e2f3761c3045d6e8877f401cbb5767814bb
B2_1383,586,callpush,vs_4Bet_Push,HJ-LJ,18-22BB,vs_EP,,,a88244669b21,586__spot-vs_4Bet_Push__position-HJ-LJ__stack-18-22BB__opponent-vs_EP__callpush-a88244669b21.jpg,charts/1383.webp,434,600,31056,12548,6383a5fd59ae1d89ea13e6585bc50d393426c7dd0fe649d4ebddf6a313e74ad5,45872285469782935f4e903148df919bddaffeeb165f02f72bdd28ef92a0faaa
B2_1384,054,callpush,Open_Push,BB,2.5BB,vs_SB,,,83432cabbc4d,054__spot-Open_Push__position-BB__stack-2.5BB__opponent-vs_SB__callpush-83432cabbc4d.jpg,charts/1384.webp,434,600,60164,26992,a2aad5e304f534d3af6e65e5b1989e2ef50ec38867a431c08e82a25bac65afa2,9a5ae24f6339bfdc806da28bb3da8b757410ad260a1a0bfaac56343f98b3378c
B2_1385,220,callpush,Resteal,CO,28BB,BTN,,2x_Open,a74280904a4c,220__spot-Resteal__position-CO__stack-28BB__opponent-BTN__bet-2x_Open__callpush-a74280904a4c.jpg,charts/1385.webp,434,600,32374,13030,189ff6a3b9477b05b974eb84b6f1010b10b0ae73bcc858ea0cf933396969f099,599f3611149b608986a33c0f7ac3b417212e422c2858fd06ddfc5ada32df4a2c
B2_1386,415,callpush,Resteal,MP,15BB,SB,,3x_Open,45ff540fde65,415__spot-Resteal__position-MP__stack-15BB__opponent-SB__bet-3x_Open__callpush-45ff540fde65.jpg,charts/1386.webp,434,600,32956,13764,84e04c70fec102b3583b8189ed3be3d4f110232ff28bb42fe48aea57397a1cd3,f7f13771a76d8a1445ff8376bf299220dd638d3dd606a91c33fa76b65198c1f6
B2_1387,170,callpush,Resteal,BTN,32BB,SB,,3x_Open,14ccc32ceb05,170__spot-Resteal__position-BTN__stack-32BB__opponent-SB__bet-3x_Open__callpush-14ccc32ceb05.jpg,charts/1387.webp,434,600,31700,12656,da910eb3321b40a8e0a722e5c1f70d8221eeef7a156509adff314be38a3dbd36,2a1dae12e08c67c782136f299542ab7c330fc36db2509aff50a73ae824374a8d
B2_1388,048,callpush,Open_Push,BB,19.5BB,vs_MP,,,1a73d57977e5,048__spot-Open_Push__position-BB__stack-19.5BB__opponent-vs_MP__callpush-1a73d57977e5.jpg,charts/1388.webp,434,600,31350,12692,9ad8d517ab02fa567846bcb45f87d168038700e6385969b541bfa914d213b959,6c1e85c75871a95c91f4b8c2c08297bcf6bddb5e467a5fffd540d657e96baa48
B2_1389,199,callpush,Resteal,CO,17BB,SB,,2x_Open,33ce9731995e,199__spot-Resteal__position-CO__stack-17BB__opponent-SB__bet-2x_Open__callpush-33ce9731995e.jpg,charts/1389.webp,434,600,34594,14372,549eb4309618aa3145317b8e18c4069afd228c78e6fe927afe519eb09cbdd440,6a7299434d1cec17905084fc66e5388b24bd5387dfe38bb2f929e8a8398d0de0
B2_1390,064,callpush,Open_Push,BB,21.5BB,vs_SB,,,08fcdfb7ebee,064__spot-Open_Push__position-BB__stack-21.5BB__opponent-vs_SB__callpush-08fcdfb7ebee.jpg,charts/1390.webp,434,600,36714,15080,1a44372003d1dc37c5ee4cd8fba3f58695ccbfe813166d80856b0a9004a776cf,699d86fd092ce9e5d2ce0614be8e919c7b8674ba12b040fae0df6b1d452de3cf
B2_1391,116,callpush,Open_Push,BB,5.5BB,vs_SB,,,4dc62a335245,116__spot-Open_Push__position-BB__stack-5.5BB__opponent-vs_SB__callpush-4dc62a335245.jpg,charts/1391.webp,434,600,50050,22002,9d93c76f8935b8ec7234216c432c9cb4a6fd5abcec7796f701015ff36fdf8ae6,3061676f1e932a35bf7c0ff0da8fb93d1bc6abe40488460ef92228cb8a2c2e9c
B2_1392,026,callpush,Open_Push,BB,15.5BB,vs_BTN,,,0eb6e0a0d35e,026__spot-Open_Push__position-BB__stack-15.5BB__opponent-vs_BTN__callpush-0eb6e0a0d35e.jpg,charts/1392.webp,434,600,37493,15760,3f5574ca4138a6d82c669782cf790d1c4b60658975653546242d72dee4719000,5e67c6392c97e663ed4650a442cd47a9ddce1246d5865ab8ac7d494768eac369
B2_1393,196,callpush,Resteal,CO,17BB,BB,,3x_Open,73db5a5e3980,196__spot-Resteal__position-CO__stack-17BB__opponent-BB__bet-3x_Open__callpush-73db5a5e3980.jpg,charts/1393.webp,434,600,33492,13974,9ec6f19f18e3b95d3395a08cc0b79289bfbd6b040f14203dbdf48c8306709ef5,583e6134f75651124a0b1bf077252e9f78a4f5bbf3aef1d73b8a4cd75225af26
B2_1394,506,callpush,Resteal,SB,13BB,BB,,3x_Open,64dc9c9c867f,506__spot-Resteal__position-SB__stack-13BB__opponent-BB__bet-3x_Open__callpush-64dc9c9c867f.jpg,charts/1394.webp,434,600,41888,17614,181a01bb90b587a4fa9b15d752c546c7716bd23f0093dc62ac5706d8960d3ef4,3f8bbff6ff61bd07297593a98457ff4032e5659dd93a3c26c2075a6ffd8dceee
B2_1395,417,callpush,Resteal,MP,17BB,BB,,3x_Open,3ad1aa6da58d,417__spot-Resteal__position-MP__stack-17BB__opponent-BB__bet-3x_Open__callpush-3ad1aa6da58d.jpg,charts/1395.webp,434,600,31565,12710,751a65ec22bb193b0bdd2dd925555ee5c6ce24f22a81ddbffd8a8273e3b49eaf,cc4911ce9608774e987aee82c1228d476ebe90aae94806235fdae0faacf3ca2f
B2_1396,531,callpush,vs_4Bet_Push,BB,22-30BB,vs_CO,,,f9608ea68716,531__spot-vs_4Bet_Push__position-BB__stack-22-30BB__opponent-vs_CO__callpush-f9608ea68716.jpg,charts/1396.webp,434,600,34901,14372,2c0dc5c36461ae60fda86392736c5a695e2def08cd617ddc5c8af82cd7d01543,5a38df1dbcbc19b3d2159ac87ee0b854e5b551cc75faf336ca90d5158a21c8fd
B2_1397,410,callpush,Resteal,MP,15BB,HJ,,2x_Open,e2708c3b73a1,410__spot-Resteal__position-MP__stack-15BB__opponent-HJ__bet-2x_Open__callpush-e2708c3b73a1.jpg,charts/1397.webp,434,600,31490,12734,58c9fcb9dbc63caf11a7b4d022b332b5205f7ec16e573d692766dbec367c89b2,7a91e2386752f8fb50a30b94c52864fd9949eb5410ec0a6534ba6bb8d100ab7d
B2_1398,192,callpush,Resteal,CO,15BB,BTN,,3x_Open,da25d09a5d41,192__spot-Resteal__position-CO__stack-15BB__opponent-BTN__bet-3x_Open__callpush-da25d09a5d41.jpg,charts/1398.webp,434,600,35425,14506,cad1d82817cc6744a1736b5104d2434680f6e98b3484333189b8da2705419740,023c1b900a95866820ab32a7eb33716f5af5f1c5f04e06f58b9ec54b033d2f8b
B2_1399,438,callpush,Resteal,MP,19BB,SB,,2x_Open,b247128b4786,438__spot-Resteal__position-MP__stack-19BB__opponent-SB__bet-2x_Open__callpush-b247128b4786.jpg,charts/1399.webp,434,600,31839,12858,efb99a67cfd9cd6ccef1ba37748dbb3d87e9132e10674538a419b8a4a0c45644,a8bf240a378a185cda97d8ac8d4e6a7039ebf95f4afaa6b38733e4ae62b7ab0e
B2_1400,304,callpush,Resteal,EP,19BB,MP,,3x_Open,f6ca6ddc7ae9,304__spot-Resteal__position-EP__stack-19BB__opponent-MP__bet-3x_Open__callpush-f6ca6ddc7ae9.jpg,charts/1400.webp,434,600,30092,12104,4f0ff2b6ebb9b28aac7d28c19f2e406b62d1926bc9835a56175ebb55e8564734,77e7bbb744dda9eb2701e0270ee7b934c4ae29aa82d39b6dca6e7d914ba94319
B2_1401,014,callpush,Open_Push,BB,12.5BB,vs_MP,,,0e1c2829c934,014__spot-Open_Push__position-BB__stack-12.5BB__opponent-vs_MP__callpush-0e1c2829c934.jpg,charts/1401.webp,434,600,33162,13862,e86e6e064c4026cb608eff445e120f3ec4660105f7af6ee177b6ea55cd3131ad,5f73d58bcd17460d2ab43ac8db169153be9b614e4e799e4136f82a752058dda1
B2_1402,104,callpush,Open_Push,BB,3.5BB,vs_CO,,,7efaa852f9ea,104__spot-Open_Push__position-BB__stack-3.5BB__opponent-vs_CO__callpush-7efaa852f9ea.jpg,charts/1402.webp,434,600,57157,25944,f92ccdd3d118d51ce9633d82eef743765d8728615d7bea4543aefa0d201a2b75,7f70546ea5f4ec330003d7426dc6ccb740cdd4cc143983f5e99f494ef8dee848
B2_1403,587,callpush,vs_4Bet_Push,HJ-LJ,18-22BB,vs_MP,,,0188b26c4200,587__spot-vs_4Bet_Push__position-HJ-LJ__stack-18-22BB__opponent-vs_MP__callpush-0188b26c4200.jpg,charts/1403.webp,434,600,31117,12550,c6645a7fe9de8cb1f8d01dc4b34f1d4e9a7752eb7d3fa74bfc732bc62a4bfea9,40d6759f48b01aa3e2c7f352f0b569a86e6245cee195288c76d58dcfe609020e
B2_1404,582,callpush,vs_4Bet_Push,EP-MP,30-40BB,vs_EP,,,e867d798e34c,582__spot-vs_4Bet_Push__position-EP-MP__stack-30-40BB__opponent-vs_EP__callpush-e867d798e34c.jpg,charts/1404.webp,434,600,29536,11472,7b78f86a58684043b4f016aeeae14a2f0d92f12b77e2df411aa133f5eab9aab0,cf74e881f8989fb3f1aa5e2185f9b0e61e856b75f746270470b21e4e0b1c0203
B2_1405,172,callpush,Resteal,BTN,7BB,SB,,2x_Open,28ed475266b9,172__spot-Resteal__position-BTN__stack-7BB__opponent-SB__bet-2x_Open__callpush-28ed475266b9.jpg,charts/1405.webp,434,600,51764,23074,87c7cc1410d20910ed85e4b23e81e3384828c59606e683fb205e095eb2f932e5,d1033bac443866543e658759336f2e0cfa4dbb804a7822309ae1f8f91421c38c
B2_1406,388,callpush,Resteal,MP,11BB,LJ,,2x_Open,d54f3e52c616,388__spot-Resteal__position-MP__stack-11BB__opponent-LJ__bet-2x_Open__callpush-d54f3e52c616.jpg,charts/1406.webp,434,600,34115,14288,2401a100e8bdebe4206f767b1c90b0e9d99eb04416aaebf114d5957f4676332b,87821c2f60f6e1d629bd4a9021e8b6ae28dd10f86a5f0dd3d9237a580ab72992
B2_1407,232,callpush,Resteal,CO,7BB,SB,,2x_Open,eb835b371e62,232__spot-Resteal__position-CO__stack-7BB__opponent-SB__bet-2x_Open__callpush-eb835b371e62.jpg,charts/1407.webp,434,600,52708,23406,113c570d669d21bc14286a6f9aa1aa462e1c73da4f29c86d759ebdd79046f8e5,f074ef3da77310b68a019e66c297bae0f71c5c1c2ed94f654a8530589cf85740
B2_1408,557,callpush,vs_4Bet_Push,BTN,22-30BB,vs_EP,,,90c7b7caa7f8,557__spot-vs_4Bet_Push__position-BTN__stack-22-30BB__opponent-vs_EP__callpush-90c7b7caa7f8.jpg,charts/1408.webp,434,600,30047,12070,07fe9bf3769fb69bffa171a5c20f471087c362ec213be51da8f2753247846397,b1f1fc37f734a91bff925e734ccf9c10fe916c00c1df50aac3b8612f59f54eb7
B2_1409,472,callpush,Resteal,MP,28BB,LJ,,3x_Open,34e6f04f0c7f,472__spot-Resteal__position-MP__stack-28BB__opponent-LJ__bet-3x_Open__callpush-34e6f04f0c7f.jpg,charts/1409.webp,434,600,29693,11524,a5cf12fb95f39a6a76f00f2bd2922af0c033e5f6785b520ebf941264a5affc49,5f4fdc663b474edcde8bee00a84a9f54cb4ff97cd44f851602d4373ef0a937a6
B2_1410,019,callpush,Open_Push,BB,13.5BB,vs_MP,,,5c8e10b12026,019__spot-Open_Push__position-BB__stack-13.5BB__opponent-vs_MP__callpush-5c8e10b12026.jpg,charts/1410.webp,434,600,33100,13800,f91bc033bb61af866e4eb2147840446ea44f0b32732958ecbc1445d592dfe69f,c14b9312831f8f386325e450f4983d4fdf07202cb51d50e6f2ae81b4faf2a915
B2_1411,281,callpush,Resteal,EP,17BB,BB,,3x_Open,a3409f772dbb,281__spot-Resteal__position-EP__stack-17BB__opponent-BB__bet-3x_Open__callpush-a3409f772dbb.jpg,charts/1411.webp,434,600,30745,12412,ceb61e3452a1c13819d3a943e2180cda3c0d2b14b81121f889bf067bf20392bb,da946d8fe67f042c437891c5ea2f519f2f75d8a3ec223cfe1227e4599dc7f5a5
B2_1412,603,callpush,vs_4Bet_Push,SB,22-30BB,vs_MP,,,a24228c44cb1,603__spot-vs_4Bet_Push__position-SB__stack-22-30BB__opponent-vs_MP__callpush-a24228c44cb1.jpg,charts/1412.webp,434,600,32084,12828,bd6d6b97faf305634f6a1c1150f1fb07a0ce2b7b9ee337fc84d626e3808d24b7,93a8ca13c9292d16d6e66b248ef448ab248b989c92dc4a6df53554af7cbd9cbd
B2_1413,307,callpush,Resteal,EP,21BB,BB,,2x_Open,2271a5a86be5,307__spot-Resteal__position-EP__stack-21BB__opponent-BB__bet-2x_Open__callpush-2271a5a86be5.jpg,charts/1413.webp,434,600,30028,12146,572a39d2a2fe2c166d037f6fd1888329a8992ac6a24ec6240fe4a0f569119914,4da1877f0dc41323e6ac29f5c0d072becbf7730e11c8767f646dfd0ff2db6ae5
B2_1414,456,callpush,Resteal,MP,24BB,CO,,2x_Open,23458743a5d9,456__spot-Resteal__position-MP__stack-24BB__opponent-CO__bet-2x_Open__callpush-23458743a5d9.jpg,charts/1414.webp,434,600,31110,12490,43d3d5614c21ac701c4a5cf107061f913c8438b0fa583960fbd7246f1275b87c,05de68e73920436627ee39519e6ac345dc3893539a3c01b86a517e1d2968ea0b
B2_1415,400,callpush,Resteal,MP,13BB,LJ,,2x_Open,7cb970e155e3,400__spot-Resteal__position-MP__stack-13BB__opponent-LJ__bet-2x_Open__callpush-7cb970e155e3.jpg,charts/1415.webp,434,600,31884,12898,b8f48876ec9e5fa6f9892539bdcdd9051546513bcc5cfa81e98ad4dc61e15957,09e5df2f257182b87c677e5d9d6df7245928e9f2c51194cb2ac93718706edb83
